date_digital_t,date_t,spatial_coverage_t,collection_number_and_name_t,type_t,created_tdt,description_t,subject_t,ark_t,title_t,setname_s,creator_t,access_rights_t,file_name_t,genre_t,language_t,contributor_t,id,topic_t,rights_t,format_t,relation_t,modified_tdt
2016-05-04,1970-08-06,"Moab, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (43 pages) of an interview by Steve Guttman and John Donnely with Ralph Miller, Jr., on August 6, 1970. From tape number 34 in the Uranium History Series","Miller, Ralph, Jr.--Interviews; Moab (Utah); General stores--Utah; Uranium mines and mining--Utah",ark:/87278/s6g186tg,"Ralph Miller, Jr., Moab, Utah, Uranium History Series",uum_uoh,"Miller, Ralph, Jr.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_007_10.pdf,oral histories (literary works),eng,"Guttman, Steve; Donnely, John",1056950,Utah--Moab; Uranium mines and mining; General stores,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-22,"Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (45 pages) of an interview by Suzanne Simon with Thomas Keele, on July 22, 1970. From tape number 125 in the Uranium History Project","Keele, Thomas E.--Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado",ark:/87278/s6x65tzb,"Thomas E. Keele, Blanding, Utah, Uranium History Project",uum_uoh,"Keele, Thomas E.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_006_03.pdf,oral histories (literary works),eng,"Simon, Suzanne",1056236,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-06-28,,,Text,2016-08-22T00:00:00Z,"Transcript (84 pages) of an interview by Clare Engle with Serge Golian, on June 28, 1970. From tape number UR-195 in the Utah Uranium Oral History Project","Golian, Serge--Interviews; Radar--Military applications--United States; Radar--Research--United States; Nuclear weapons--Research--United States; Nuclear energy--United States",ark:/87278/s6nw1r70,"Serge Golian, Santa Ana, California, Utah Uranium Oral History Project",uum_uoh,"Golian, Serge","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_004_02.pdf,oral histories (literary works),eng,"Engle, Clare",1055994,Radar--Military applications; Radar--Research; Nuclear weapons--Research; Nuclear energy,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-03,"Grand Junction, Mesa County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (20 pages) of an interview by Clare Engle and Richard Gibbs with John Thamm, on August 3, 1970. From tape number 98 in the Uranium History Series","Thamm, John K.--Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado",ark:/87278/s6864pfp,"John ""Jack"" K. Thamm, Grand Junction, Colorado, Uranium History Series",uum_uoh,"Thamm, John K.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_011_12.pdf,oral histories (literary works),eng,"Engle, Clare; Gibbs, Richard",1056846,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-12,"Monument Valley, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (67 pages) of an interview by Gary Shumway with Dean Shumway, on August 12, 1970. From tape number 72 in the Uranium History Series","Shumway, Dean--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah",ark:/87278/s6933b3z,"Dean Shumway, Provo, Utah, Uranium History Series, Interview 2",uum_uoh,"Shumway, Dean","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_010_02_Part_1.pdf,oral histories (literary works),eng,"Shumway, Gary",1053300,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-12,"Moab, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (40 pages) of an interview by Steve Guttman with Lester Erbes, on August 12, 1970. From tape number 40 in the Uranium History Series","Erbes, Lester--Interviews; Moab (Utah); Broadcasters--United States",ark:/87278/s6fb78x2,"Lester Erbes, Moab, Utah, Uranium History Series",uum_uoh,"Erbes, Lester","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_003_08.pdf,oral histories (literary works),eng,"Guttman, Steve",1056188,Broadcasters; Utah--Moab,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-06,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (13 pages) of an interview by Mitch Haddard with Grant Caldwell, on August 6, 1970. From tape number 73 in the Uranium History Series","Accountants--Utah; Caldwell, Grant--Interviews; Vanadium Corporation of America",ark:/87278/s6vm6k9t,"Grant Caldwell, Salt Lake City, Utah, Uranium History Series",uum_uoh,"Caldwell, Grant","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_10.pdf,oral histories (literary works),eng,"Haddard, Mitch",1055766,Accountants; Vanadium Corporation of America,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-28,"Grand Junction, Mesa County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (20 pages) of an interview by Richard Gibbs and Greg Brolin with E. W. Grutt, on July 28, 1970. From tape number 105 in the Uranium History Project","Grutt, E. W.--Interviews; Uranium industry--United States",ark:/87278/s68p86jk,"E. W. Grutt, Grand Junction, Colorado, Uranium History Project",uum_uoh,"Grutt, E. W.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_004_05.pdf,oral histories (literary works),eng,"Gibbs, Richard; Brolin, Greg",1053429,Uranium industry,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-11,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (46 pages) of an interview by Mitch Haddard with Edward Clyde, on August 11, 1970. From tape number 90 in the Uranium History Series","Clyde, Edward W.--Interviews; Lawyers--Utah; Uranium industry--United States; Uranium mines and mining--Utah",ark:/87278/s6gb4b2v,"Edward W. Clyde, Salt Lake City, Utah, Uranium History Series",uum_uoh,"Clyde, Edward W.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_13.pdf,oral histories (literary works),eng,"Haddard, Mitch",1055316,Lawyers; Uranium industry; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-28,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (66 pages) of an interview by Mitch Haddard with Daniel Meyer, on July 28, 1970. From tape number 52 in the Uranium History Series","Meyer, Daniel L.--Interviews; Lawyers--Utah--Interviews; Uranium industry--United States; Natural resources--Laws and legislation",ark:/87278/s6jm4tm6,"Daniel L. Meyer, Salt Lake City, Utah, Uranium History Series, Interview 1",uum_uoh,"Meyer, Daniel L.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_007_09_Part_2.pdf,oral histories (literary works),eng,"Haddard, Mitch",1058650,Lawyers; Uranium industry; Natural resources--Law and legislation,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-29,"Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (22 pages) of an interview by Clare Engle with John Munro, on July 29, 1970. From tape number UR-180 in the Utah Uranium Oral History Project","Munro, John R. J., 1886- --Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado",ark:/87278/s6z345q7,"John R. J. Munro, Grand Junction, Colorado, Utah Uranium Oral History Project",uum_uoh,"Munro, John R. J., 1886-","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_008_01.pdf,oral histories (literary works),eng,"Engle, Clare",1054910,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-15,"Nucla, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (9 pages) of an interview by Harry Henslick with John Galley, on August 15, 1970. From tape number 109 in the Uranium History Project","Galley, John--Interviews; Radium industry--United States",ark:/87278/s65x4gz7,"John Galley, Nucla, Colorado, Uranium History Project",uum_uoh,"Galley, John","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_003_10.pdf,oral histories (literary works),eng,"Henslick, Harry",1054858,Radium industry,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1971-07-29,"Moab, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (46 pages) of an interview by Steve Guttman and John Donnely with Cecil Thompson, on July 29, 1971. From tape number 43 in the Uranium History Series","Thompson, Cecil, 1899-1983--Interviews; Truck industry--United States; Teamsters--Utah--Interviews; Uranium mines and mining--Utah; Moab (Utah)",ark:/87278/s64f3xph,"Cecil Thompson, Moab, Utah, Uranium History Series",uum_uoh,"Thompson, Cecil, 1899-1983","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_011_13.pdf,oral histories (literary works),eng,"Guttman, Steve; Donnely, John",1054612,Teamsters; Truck industry; Uranium mines and mining; Utah--Moab,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-23,"Grand Junction, Mesa County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (51 pages) of an interview by Richard Gibbs and Clare Engle with Walter Livingston, on July 23, 1970. From tape number 94 in the Uranium History Series","Livingston, Walter--Interviews; Gold miners--Alaska--Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado",ark:/87278/s6h1582m,"Walter Livingston, Grand Junction, Colorado, Uranium History Series",uum_uoh,"Livingston, Walter","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_007_01.pdf,oral histories (literary works),eng,"Gibbs, Richard; Engle, Clare",1052664,Uranium miners; Uranium mines and mining; Gold miners,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-05,"Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (35 pages) of an interview by Clare Engle with Lloyd Larrison, on August 5, 1970. From tape number UR-177 in the Utah Uranium Oral History Project","Larrison, Lloyd--Interviews; Uranium mines and mining--Colorado; Uranium industry--United States; Uranium miners--Colorado; Uravan (Colo.)",ark:/87278/s64r01xv,"Mr. & Mrs. Lloyd Larrison, Uravan, Colorado, Utah Uranium Oral History Project",uum_uoh,"Larrison, Lloyd","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_006_09.pdf,oral histories (literary works),eng,"Engle, Clare",1054650,Uranium miners; Uranium industry; Uranium mines and mining; Colorado--Uravan,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-06,"Blanding, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (35 pages) of an interview by Suzanne Simon with Claude Nugent, on August 6, 1970. From tape number 124 in the Uranium History Project","Nugent, Claude E.--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah",ark:/87278/s6pk2p69,"Claude E. Nugent, Blanding, Utah, Uranium History Project",uum_uoh,"Nugent, Claude E.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_008_04.pdf,oral histories (literary works),eng,"Simon, Suzanne",1052414,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-31,"Monticello, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (21 pages) of an interview by Steve Guttman with B. A. Broughton, on July 31, 1970. From tape number 39 in the Uranium History Series","Uranium miners--Utah--Interviews; Broughton, B. A.--Interviews; Optometrists--Utah",ark:/87278/s67s9vr7,"B. A. Broughton, Moab, Utah, Uranium History Series",uum_uoh,"Broughton, B. A.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_07.pdf,oral histories (literary works),eng,"Guttman, Steve",1057236,Uranium miners; Optometrists,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-11,"Provo, Utah County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (35 pages) of an interview by Gary Shumway with Curtis Colvin, on August 11, 1970. From tape number 79 in the Uranium History Series","Uranium industry--United States; Colvin, Curtis--Interviews; Chemists--United States; General Electric Company; Hanford Atomic Products Operation; Uranium enrichment; Uranium--Isotopes; Plutonium industry--United States",ark:/87278/s6bk3kb4,"Curtis Colvin, Provo, Utah, Uranium History Series",uum_uoh,"Colvin, Curtis","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_14.pdf,oral histories (literary works),eng,"Shumway, Gary L.",1052978,Chemists; Uranium industry; Uranium--Isotopes; Uranium enrichment; Plutonium industry; General Electric Company; Hanford Atomic Products Operation,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1971-07-02,"Paradox, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (52 pages) of an interview by John McFarlane with Earl and Golda Chiles, on July 2, 1971. From tape number UR-181 in the Utah Uranium Oral History Project","Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado; Chiles, Earl--Interviews; Chiles, Golda Oliva--Interviews",ark:/87278/s6m352tm,"Earl & Golda Chiles, Paradox, Colorado, Utah Uranium Oral History Project",uum_uoh,"Chiles, Earl; Chiles, Golda","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_12.pdf,oral histories (literary works),eng,"McFarlane, John",1052610,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-21,"Grand Junction, Mesa County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (81 pages) of an interview by Clare Engle with Robert Beverly, on July 21, 1970. From tape number UR-173 in the Utah Uranium Oral History Project","Uranium miners--Utah--Interviews; Beverly, Robert G.--Interviews; Vanadium industry--United States; Radium--Environmental aspects--United States; Uranium mines and mining--Utah; Uranium mill tailings--Environmental aspects--United States; Radon--Isotopes--Environmental aspects--United States",ark:/87278/s68s6wwm,"Robert G. Beverly, Grand Junction, Colorado: Utah Uranium Oral History Project",uum_uoh,"Beverly, Robert G.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_13.pdf,oral histories (literary works),eng,"Engle, Clare",1054418,Uranium miners; Uranium mines and mining; Vanadium industry; Uranium mill tailings--Environmental aspects; Radium--Environmental aspects; Radon--Isotopes--Environmental Aspects,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-10,"Blanding, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (42 pages) of an interview by Kathy Biel with Lynn Lee, on August 10, 1970. From tape number 4 in the Uranium History Series","Lee, Lynn--Interviews; Native Americans--Education; Navajo Indians--Education--Utah",ark:/87278/s6rj6rhz,"Lynn Lee, Blanding, Utah, Uranium History Series",uum_uoh,"Lee, Lynn","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_006_12.pdf,oral histories (literary works),eng,"Biel, Kathy",1057101,Navajo Indians--Education,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2017-08-11T19:31:14Z
2014-09-16,1989-10-03; 1989-10-12,"Salt Lake City, Salt Lake County, Utah, United States, http://sws.geonames.org/5780993/",Text,Text,2015-11-10T00:00:00Z,"Transcript (119 pages) of interviews by Everett L. Cooley with William M. Purdy, former head master of Rowland Hall and St. Mark's School in Salt Lake City, on October 3 and 12, 1988. This interview is no. 173 in the Everett L. Cooley Oral History Project, and tape nos. 887, 888, 889, and 890","Purdy, William M.--Interviews; Educators--Utah--Salt City--Biography; Rowland Hall (Salt Lake City, Utah); School administrators--Utah--Salt Lake City--Biography; Schools--Utah--Salt Lake City--History; Education--Utah--Salt Lake City--History",ark:/87278/s6b86wcb,"William M. Purdy, Salt Lake City, Utah: an interview by Everett L. Cooley",uum_elc,"Purdy, William M.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",Volume3/0814_23_01.pdf,oral histories (literary works),eng,"Cooley, Everett L.; University of Utah. American West Center",804135,"Educators--Biography; School administrators; Rowland Hall (Salt Lake City, Utah); Schools; Education",http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,,2015-11-10T00:00:00Z
2014-09-16,1985-01,"Salt Lake City, Salt Lake County, Utah, United States, http://sws.geonames.org/5780993/ ; South Africa, http://sws.geonames.org/953987/",Text,Text,2015-11-10T00:00:00Z,"Transcript (102 pages) of three interviews by Floyd A. O'Neil and Gregory C. Thompson with metallurgist and University of Utah alum Robert Rampton Porter, on September 26 and 29 and October 1, 1984, the first three of eleven interviews. This interview set is no. 90 in the Everett L. Cooley Oral History Project, tape nos. U-344 to U-346","Porter, Robert R., 1910-1985--Interviews; Metallurgists--Utah--Biography; Mineral industries--South Africa--History--20th century",ark:/87278/s6nw15hj,"Robert Rampton Porter, Salt Lake City, Utah: an interview by Floyd A. O'Neil and Gregory C. Thompson (Volume 1)",uum_elc,"Porter, Robert R., 1910-1985","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",Volume3/0814_12_03.pdf,oral histories (literary works),eng,"O'Neil, Floyd A.; Thompson, Gregory C. (Gregory Coyne), 1943-; Cooley, Everett L.; University of Utah. American West Center",805645,Metallurgists; Mineral industries,http://rightsstatements.org/vocab/CNE/1.0/,application/pdf,,2015-11-10T00:00:00Z
